entrance,ref,lon,lat,addr:flats,barrier,bicycle,foot,motor_vehicle,access,amenity,display,faces,support,visibility,artwork_type,name,name:ru,name:uk,tourism,brand,brand:en,brand:uk,brand:wikidata,brand:wikipedia,contact:phone,currency:UAH,name:en,network,operator,operator:en,operator:ru,operator:uk,operator:wikidata,operator:wikipedia,opening_hours,parcel_mail_in,parcel_pickup,payment:app,refrigerated,addr:housenumber,addr:street,building,building:colour,building:levels,building:material,height,roof:colour,roof:material,roof:shape,geometry,addr:postcode,building:part,comment,wheelchair,addr:place,building:condition,description,loc_name,loc_name:ru,loc_name:uk,roof:height,building:min_level,min_height
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,Пилипа Орлика вулиця,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.5174277, 47.1215909], [37.5175472, 47.1216783], [37.5176666, 47.1217657], [37.5177065, 47.1217404], [37.5178268, 47.1218284], [37.517947, 47.1219163], [37.5179876, 47.1218906], [37.5181073, 47.1219781], [37.5182269, 47.1220656], [37.5183416, 47.121993], [37.5181036, 47.1218189], [37.5180667, 47.1218423], [37.5178358, 47.1216734], [37.5177964, 47.1216983], [37.5175466, 47.1215156], [37.5174277, 47.1215909]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9-ї Авіадивізії вулиця,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.5189878, 47.119982], [37.5189262, 47.1195712], [37.5188127, 47.1195791], [37.5187498, 47.1195835], [37.5187652, 47.1196862], [37.5187961, 47.1198915], [37.5188115, 47.1199942], [37.5189878, 47.119982]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,9-ї Авіадивізії вулиця,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.5187335, 47.1195541], [37.518782, 47.1195309], [37.5188791, 47.1194844], [37.5185298, 47.1191465], [37.5184414, 47.1191888], [37.5183842, 47.1192162], [37.5184715, 47.1193007], [37.5186462, 47.1194696], [37.5187335, 47.1195541]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,9-ї Авіадивізії вулиця,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.5178106, 47.119213], [37.5177926, 47.1190935], [37.5184045, 47.119051], [37.5184114, 47.119097], [37.5184224, 47.1191705], [37.5182695, 47.1191811], [37.5179636, 47.1192024], [37.5178106, 47.119213]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9-ї Авіадивізії вулиця,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.5186958, 47.1187157], [37.5187512, 47.1187325], [37.5188619, 47.1187662], [37.5186131, 47.119145], [37.5185445, 47.1191241], [37.518447, 47.1190945], [37.5185092, 47.1189998], [37.5186336, 47.1188104], [37.5186958, 47.1187157]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9-ї Авіадивізії вулиця,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.5185837, 47.1178945], [37.518762, 47.1178821], [37.5188821, 47.1186823], [37.5187632, 47.1186906], [37.5187038, 47.1186947], [37.5186888, 47.1185947], [37.5186588, 47.1183946], [37.5186287, 47.1181946], [37.5185987, 47.1179945], [37.5185837, 47.1178945]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325,Шевченка бульвар,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.5175366, 47.119259], [37.5175545, 47.1193773], [37.5174024, 47.119388], [37.5170981, 47.1194093], [37.516946, 47.11942], [37.5169341, 47.1193411], [37.5169281, 47.1193016], [37.5175366, 47.119259]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327,Шевченка бульвар,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.5162611, 47.119234], [37.5163997, 47.1192776], [37.5166768, 47.1193649], [37.5168154, 47.1194085], [37.5168659, 47.1193343], [37.5168911, 47.1192972], [37.5163368, 47.1191226], [37.5162863, 47.1191969], [37.5162611, 47.119234]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,Шевченка бульвар,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.5155884, 47.1191474], [37.5161962, 47.1191045], [37.5162086, 47.119186], [37.5162148, 47.1192267], [37.5160629, 47.1192374], [37.515759, 47.1192589], [37.5156071, 47.1192696], [37.5155884, 47.1191474]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321,Шевченка бульвар,apartments,#cccccc,14,concrete,42,#999999,concrete,flat,"[[37.5168302, 47.1187454], [37.5169363, 47.1187379], [37.5169308, 47.1187016], [37.5170056, 47.1186963], [37.5169932, 47.1186145], [37.5169033, 47.1186208], [37.5168947, 47.118564], [37.5167978, 47.1185708], [37.5167928, 47.1185379], [37.5166174, 47.1185502], [37.5166241, 47.1185949], [37.5165373, 47.118601], [37.5165479, 47.1186706], [37.5166344, 47.1186645], [37.5166405, 47.1187047], [37.5167766, 47.1186951], [37.516822, 47.1186919], [37.5168302, 47.1187454]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311,Шевченка бульвар,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.5173413, 47.1185627], [37.5175184, 47.1185536], [37.5175057, 47.1184396], [37.5174806, 47.1182149], [37.5174683, 47.118104], [37.5173979, 47.1181077], [37.5172911, 47.1181132], [37.5173413, 47.1185627]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,Шевченка бульвар,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.518733, 47.117474], [37.5187145, 47.1173509], [37.518132, 47.1173915], [37.5181444, 47.1174736], [37.5181506, 47.1175147], [37.5182962, 47.1175045], [37.5185874, 47.1174842], [37.518733, 47.117474]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,Шевченка бульвар,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.5175096, 47.1180501], [37.5174611, 47.1180247], [37.517364, 47.1179739], [37.5179572, 47.1174492], [37.5180543, 47.1175], [37.5181028, 47.1175254], [37.5180039, 47.1176129], [37.5178062, 47.1177878], [37.5176085, 47.1179627], [37.5175096, 47.1180501]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331,Шевченка бульвар,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.5157122, 47.1188353], [37.5155853, 47.1180442], [37.5154642, 47.1180531], [37.5154037, 47.1180576], [37.5154193, 47.1181551], [37.515451, 47.1183529], [37.5154827, 47.1185507], [37.5155144, 47.1187485], [37.5155305, 47.1188488], [37.5157122, 47.1188353]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,Шевченка бульвар,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.5153921, 47.1180273], [37.5154293, 47.1179976], [37.5155036, 47.1179381], [37.5150595, 47.1176809], [37.5149851, 47.1177404], [37.5149479, 47.1177701], [37.5150589, 47.1178344], [37.5152811, 47.117963], [37.5153921, 47.1180273]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,Шевченка бульвар,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.5148911, 47.1176248], [37.5149034, 47.1177069], [37.5149096, 47.117748], [37.5147691, 47.1177578], [37.5144882, 47.1177774], [37.5143477, 47.1177872], [37.5143291, 47.1176641], [37.5148911, 47.1176248]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,Михайла Грушевського вулиця,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.5136343, 47.1214587], [37.5138029, 47.1214471], [37.5137867, 47.1213373], [37.5137704, 47.1212274], [37.5137142, 47.1212313], [37.5136017, 47.121239], [37.5136343, 47.1214587]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,Михайла Грушевського вулиця,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.5136122, 47.1211357], [37.5137181, 47.1211684], [37.513771, 47.1211847], [37.5138362, 47.1210868], [37.5139667, 47.1208911], [37.5140319, 47.1207932], [37.513926, 47.1207605], [37.5138731, 47.1207442], [37.5136122, 47.1211357]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,Михайла Грушевського вулиця,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.5138756, 47.1207054], [37.5139335, 47.1207014], [37.5140494, 47.1206935], [37.5140328, 47.1205813], [37.5140162, 47.1204691], [37.5138423, 47.120481], [37.5138756, 47.1207054]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,Михайла Грушевського вулиця,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.5135959, 47.120005], [37.5135636, 47.1197867], [37.5136741, 47.1197791], [37.5137294, 47.1197753], [37.5137456, 47.1198845], [37.5137617, 47.1199936], [37.5135959, 47.120005]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Михайла Грушевського вулиця,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.5135713, 47.1196827], [37.5136764, 47.1197146], [37.513729, 47.1197305], [37.5137952, 47.1196295], [37.5138614, 47.1195284], [37.5138552, 47.1195266], [37.5137036, 47.1194806], [37.5135713, 47.1196827]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Михайла Грушевського вулиця,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.51445, 47.1194593], [37.5144321, 47.1193387], [37.5138555, 47.1193782], [37.5138577, 47.1193928], [37.5138734, 47.1194988], [37.5140176, 47.1194889], [37.5143059, 47.1194692], [37.51445, 47.1194593]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Михайла Грушевського вулиця,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.513658, 47.1194647], [37.5136774, 47.1194554], [37.5137994, 47.1193968], [37.5137023, 47.1193032], [37.513508, 47.1191161], [37.5134109, 47.1190225], [37.5133638, 47.1190451], [37.5132695, 47.1190904], [37.513658, 47.1194647]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Михайла Грушевського вулиця,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.5132343, 47.1190105], [37.5133457, 47.1190029], [37.5134014, 47.1189991], [37.5133851, 47.1188887], [37.5133688, 47.1187783], [37.5132017, 47.1187897], [37.5132343, 47.1190105]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343,Шевченка бульвар,apartments,#cccccc,14,concrete,42,#999999,concrete,flat,"[[37.5134768, 47.1185103], [37.5135403, 47.118437], [37.5135614, 47.1184125], [37.5136326, 47.1184409], [37.5136847, 47.1183806], [37.5136533, 47.118368], [37.5136918, 47.1183235], [37.5135962, 47.1182853], [37.5135555, 47.1183324], [37.5134657, 47.1182965], [37.5134173, 47.1183525], [37.5133778, 47.1183367], [37.5132898, 47.1184386], [37.5133293, 47.1184544], [37.5132911, 47.1184986], [37.5134009, 47.1185425], [37.513441, 47.118496], [37.5134768, 47.1185103]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339,Шевченка бульвар,apartments,#cccccc,14,concrete,42,#999999,concrete,flat,"[[37.5138735, 47.1179954], [37.5139092, 47.1180097], [37.5139573, 47.117954], [37.5138705, 47.1179193], [37.513891, 47.1178955], [37.5139526, 47.1178242], [37.5139095, 47.1178069], [37.5139495, 47.1177607], [37.5138425, 47.1177179], [37.5137966, 47.117771], [37.5137625, 47.1177574], [37.5136784, 47.1178547], [37.5137141, 47.117869], [37.5136709, 47.117919], [37.5137607, 47.1179549], [37.5137241, 47.1179973], [37.513834, 47.1180412], [37.5138735, 47.1179954]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,Пилипа Орлика вулиця,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.5205634, 47.1214275], [37.5207616, 47.1215985], [37.5208235, 47.1215653], [37.5211138, 47.1218158], [37.5209812, 47.121887], [37.5207087, 47.1216518], [37.5206944, 47.1216395], [37.5206332, 47.1216723], [37.5204315, 47.1214983], [37.5205634, 47.1214275]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,Пилипа Орлика вулиця,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.5215306, 47.1216125], [37.5215873, 47.1215816], [37.5216054, 47.121597], [37.5218794, 47.1218295], [37.5220165, 47.1217547], [37.5217214, 47.1215042], [37.5216566, 47.1215396], [37.5214535, 47.1213672], [37.5213245, 47.1214376], [37.5215306, 47.1216125]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,Пилипа Орлика вулиця,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.522519, 47.1215061], [37.5225396, 47.1215236], [37.5228138, 47.1217563], [37.522947, 47.1216837], [37.5226526, 47.1214338], [37.5225826, 47.121472], [37.5223731, 47.1212941], [37.5222448, 47.1213641], [37.5224539, 47.1215416], [37.522519, 47.1215061]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,Пилипа Орлика вулиця,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.5237244, 47.121275], [37.5238486, 47.1212055], [37.5240493, 47.1213716], [37.524109, 47.1213382], [37.5244098, 47.1215871], [37.5242775, 47.1216612], [37.5240034, 47.1214344], [37.523983, 47.1214175], [37.5239315, 47.1214463], [37.5237244, 47.121275]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,Пилипа Орлика вулиця,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.5246975, 47.1216275], [37.5253407, 47.121583], [37.5253224, 47.1214607], [37.5251616, 47.1214718], [37.52484, 47.121494], [37.5246792, 47.1215051], [37.5246975, 47.1216275]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,Пилипа Орлика вулиця,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.522679, 47.1210413], [37.5217042, 47.1211094], [37.5217006, 47.1210857], [37.5210383, 47.121132], [37.5210356, 47.1211141], [37.5204041, 47.1211582], [37.5203874, 47.1210471], [37.5205464, 47.121036], [37.5208644, 47.1210138], [37.5210234, 47.1210027], [37.5210263, 47.1210215], [37.5211923, 47.1210099], [37.5215242, 47.1209868], [37.5216901, 47.1209752], [37.5216932, 47.1209958], [37.5218547, 47.1209845], [37.5221776, 47.120962], [37.5225005, 47.1209394], [37.5226619, 47.1209281], [37.522679, 47.1210413]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,Пилипа Орлика вулиця,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.5229719, 47.1210233], [37.5239485, 47.1209551], [37.5239459, 47.120938], [37.5245942, 47.1208927], [37.5245763, 47.1207741], [37.5244129, 47.1207855], [37.5240862, 47.1208083], [37.5239228, 47.1208197], [37.5239255, 47.1208376], [37.5237636, 47.1208489], [37.5234398, 47.1208716], [37.523116, 47.1208942], [37.5229541, 47.1209055], [37.5229719, 47.1210233]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,Будівельників проспект,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.5251388, 47.1208568], [37.5252837, 47.120779], [37.5249053, 47.1204526], [37.524857, 47.1204785], [37.5247604, 47.1205304], [37.524855, 47.120612], [37.5250442, 47.1207752], [37.5251388, 47.1208568]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,Будівельників проспект,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.524396, 47.1190132], [37.5245769, 47.1190006], [37.5244568, 47.1182022], [37.5243362, 47.1182106], [37.5242759, 47.1182148], [37.5242909, 47.1183146], [37.5243209, 47.1185142], [37.524351, 47.1187138], [37.524381, 47.1189134], [37.524396, 47.1190132]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,Будівельників проспект,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.5242476, 47.118173], [37.5242947, 47.1181471], [37.524389, 47.1180953], [37.5236698, 47.1174889], [37.5235284, 47.1175665], [37.5236183, 47.1176423], [37.5237981, 47.1177939], [37.5239779, 47.1179456], [37.5241577, 47.1180972], [37.5242476, 47.118173]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287,Шевченка бульвар,apartments,#cccccc,12,concrete,36,#999999,concrete,flat,"[[37.5244505, 47.1173247], [37.5246017, 47.1172419], [37.5244551, 47.1171179], [37.5245102, 47.1170877], [37.5243896, 47.1169857], [37.5242414, 47.1170668], [37.5243424, 47.1171522], [37.5243761, 47.1171807], [37.5243179, 47.1172125], [37.5244505, 47.1173247]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289,Шевченка бульвар,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.5226393, 47.117201], [37.5227881, 47.1171912], [37.5230859, 47.1171715], [37.5233836, 47.1171518], [37.5236813, 47.1171321], [37.5238301, 47.1171222], [37.5238115, 47.1169914], [37.5226206, 47.1170703], [37.5226393, 47.117201]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293,Шевченка бульвар,apartments,#cccccc,12,concrete,36,#999999,concrete,flat,"[[37.5224484, 47.1177132], [37.5226133, 47.1176229], [37.5225017, 47.1175285], [37.5224645, 47.117497], [37.5225208, 47.1174662], [37.5223977, 47.117362], [37.5222369, 47.11745], [37.5223788, 47.1175701], [37.5223184, 47.1176032], [37.5224484, 47.1177132]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299,Шевченка бульвар,apartments,#cccccc,12,concrete,36,#999999,concrete,flat,"[[37.5209192, 47.1178176], [37.5210799, 47.1177271], [37.5209332, 47.1176065], [37.5209887, 47.1175752], [37.520863, 47.1174719], [37.5207112, 47.1175574], [37.5208159, 47.1176435], [37.5208508, 47.1176722], [37.5207865, 47.1177084], [37.5209192, 47.1178176]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,Шевченка бульвар,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.5193247, 47.1174205], [37.5194712, 47.1174108], [37.5197643, 47.1173914], [37.5200574, 47.117372], [37.5203505, 47.1173526], [37.520497, 47.1173429], [37.5204815, 47.1172346], [37.5204783, 47.1172121], [37.519306, 47.1172898], [37.5193247, 47.1174205]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305,Шевченка бульвар,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.5203289, 47.1189104], [37.5202366, 47.1188324], [37.5200519, 47.1186763], [37.5198672, 47.1185202], [37.5196825, 47.1183641], [37.5195901, 47.118286], [37.5194511, 47.1183621], [37.5201899, 47.1189865], [37.5203289, 47.1189104]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301а,Шевченка бульвар,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.5193521, 47.1180995], [37.519539, 47.1180865], [37.5195223, 47.1179753], [37.5194889, 47.1177528], [37.5194722, 47.1176416], [37.5192854, 47.1176545], [37.5193521, 47.1180995]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,Будівельників проспект,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.5283849, 47.1234397], [37.5293605, 47.1232085], [37.529375, 47.1232368], [37.5296914, 47.1231618], [37.5296335, 47.1230487], [37.5294742, 47.1230865], [37.5293148, 47.1231242], [37.5293003, 47.1230959], [37.5291381, 47.1231343], [37.5288136, 47.1232112], [37.5284892, 47.1232881], [37.528327, 47.1233265], [37.5283688, 47.1234081], [37.5283849, 47.1234397]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187,Будівельників проспект,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.5292865, 47.1228539], [37.5294296, 47.1227956], [37.5291214, 47.1224453], [37.5289784, 47.1225036], [37.5290554, 47.1225912], [37.5292095, 47.1227663], [37.5292865, 47.1228539]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,Будівельників проспект,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.5291575, 47.1222503], [37.5288555, 47.121907], [37.5287129, 47.1219651], [37.5287884, 47.1220509], [37.5289394, 47.1222226], [37.5290149, 47.1223084], [37.5291575, 47.1222503]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,Будівельників проспект,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.5287166, 47.1217339], [37.5286274, 47.1216363], [37.528449, 47.1214411], [37.5283598, 47.1213435], [37.5284025, 47.1213254], [37.5283079, 47.1212219], [37.5282133, 47.1211183], [37.5283535, 47.121059], [37.5285386, 47.1212615], [37.5284926, 47.121281], [37.5288535, 47.121676], [37.5287166, 47.1217339]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177,Будівельників проспект,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.5276951, 47.1194502], [37.5277587, 47.1198931], [37.5279495, 47.1198805], [37.5279336, 47.1197698], [37.5279018, 47.1195483], [37.5278859, 47.1194375], [37.5276951, 47.1194502]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,Будівельників проспект,apartments,#cccccc,14,concrete,42,#999999,concrete,flat,"[[37.5278158, 47.1169665], [37.5278017, 47.1168796], [37.5277194, 47.1168857], [37.5277137, 47.1168503], [37.5275567, 47.116862], [37.5275629, 47.1169001], [37.5274683, 47.1169072], [37.5274778, 47.1169658], [37.5274033, 47.1169714], [37.5274153, 47.1170456], [37.5274827, 47.1170406], [37.5274895, 47.1170827], [37.5275955, 47.1170748], [37.5275881, 47.1170289], [37.5276265, 47.1170261], [37.5277415, 47.1170175], [37.5277342, 47.1169726], [37.5278158, 47.1169665]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,Шевченка бульвар,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.5199076, 47.1156456], [37.5200538, 47.1155916], [37.519827, 47.115307], [37.5197637, 47.1153303], [37.5196199, 47.1151498], [37.5194706, 47.1152049], [37.5196188, 47.115391], [37.5196852, 47.1153665], [37.5196965, 47.1153807], [37.5199076, 47.1156456]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252,Шевченка бульвар,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.518975, 47.1157188], [37.5191221, 47.1156645], [37.5188976, 47.1153827], [37.5188282, 47.1154083], [37.5186711, 47.1152111], [37.5185208, 47.1152665], [37.5186789, 47.1154649], [37.5187514, 47.1154381], [37.518762, 47.1154514], [37.518975, 47.1157188]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,Шевченка бульвар,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.520871, 47.1155746], [37.5210171, 47.1155207], [37.52079, 47.1152356], [37.5207194, 47.1152616], [37.5205682, 47.1150719], [37.5204208, 47.1151263], [37.5205714, 47.1153153], [37.5206433, 47.1152888], [37.5206548, 47.1153033], [37.520871, 47.1155746]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,Троїцька вулиця,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.5171521, 47.1124749], [37.5172043, 47.1127928], [37.5172733, 47.1127876], [37.5173089, 47.1130046], [37.5174812, 47.1129915], [37.5174456, 47.1127745], [37.5173695, 47.1127803], [37.5173672, 47.1127662], [37.5173174, 47.1124623], [37.5171521, 47.1124749]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,Троїцька вулиця,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.5172783, 47.1132441], [37.5174435, 47.1132316], [37.5174935, 47.1135365], [37.5174965, 47.1135547], [37.5175726, 47.1135489], [37.517606, 47.1137527], [37.5174337, 47.1137658], [37.5174003, 47.113562], [37.5173313, 47.1135672], [37.5172783, 47.1132441]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,Троїцька вулиця,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.5179396, 47.1116261], [37.5179221, 47.1115137], [37.5177943, 47.1115229], [37.5177753, 47.1114012], [37.5175517, 47.1114173], [37.5175695, 47.1115315], [37.51768, 47.1115236], [37.5176847, 47.1115536], [37.5176987, 47.1116435], [37.5179396, 47.1116261]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,Троїцька вулиця,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.5229436, 47.1101321], [37.5231194, 47.1101194], [37.5230554, 47.1097088], [37.5228796, 47.1097215], [37.5228956, 47.1098242], [37.5229276, 47.1100295], [37.5229436, 47.1101321]]",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147а,Будівельників проспект,apartments,#cccccc,9,concrete,27,#999999,concrete,flat,"[[37.5271009, 47.1139623], [37.5271182, 47.1140773], [37.5271355, 47.1141922], [37.5272116, 47.1141869], [37.5272297, 47.1143075], [37.5272479, 47.114428], [37.5270943, 47.1144387], [37.5270584, 47.1142], [37.5269776, 47.1142056], [37.5269428, 47.1139733], [37.5271009, 47.1139623]]",,,,,,,,,,,,,
