fid,orig_address_ru,address_ua,lat,lon,street_norm,housenumber_norm,source
"3212","ул 50 лет СССР, д. 26, кв. 64","Маріуполь, ул 50 лет СССР, д. 26, кв. 64, Свод до 13.01.2025",47.097133,37.543367,"ул 50 лет ссср, д. 26, кв. 64",свод до 13.01.2025,residential
"3213","ул 50 лет СССР, д. 32, кв. 100","Маріуполь, ул 50 лет СССР, д. 32, кв. 100, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 100",02.04.2025,residential
"3214","ул 50 лет СССР, д. 32, кв. 102","Маріуполь, ул 50 лет СССР, д. 32, кв. 102, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 102",02.04.2025,residential
"3215","ул 50 лет СССР, д. 32, кв. 104","Маріуполь, ул 50 лет СССР, д. 32, кв. 104, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 104",02.04.2025,residential
"3216","ул 50 лет СССР, д. 32, кв. 106","Маріуполь, ул 50 лет СССР, д. 32, кв. 106, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 106",02.04.2025,residential
"3217","ул 50 лет СССР, д. 32, кв. 108","Маріуполь, ул 50 лет СССР, д. 32, кв. 108, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 108",02.04.2025,residential
"3218","ул 50 лет СССР, д. 32, кв. 110","Маріуполь, ул 50 лет СССР, д. 32, кв. 110, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 110",02.04.2025,residential
"3219","ул 50 лет СССР, д. 32, кв. 112","Маріуполь, ул 50 лет СССР, д. 32, кв. 112, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 112",02.04.2025,residential
"3220","ул 50 лет СССР, д. 32, кв. 114","Маріуполь, ул 50 лет СССР, д. 32, кв. 114, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 114",02.04.2025,residential
"3221","ул 50 лет СССР, д. 32, кв. 115","Маріуполь, ул 50 лет СССР, д. 32, кв. 115, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 115",02.04.2025,residential
"3222","ул 50 лет СССР, д. 32, кв. 116","Маріуполь, ул 50 лет СССР, д. 32, кв. 116, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 116",02.04.2025,residential
"3223","ул 50 лет СССР, д. 32, кв. 118","Маріуполь, ул 50 лет СССР, д. 32, кв. 118, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 118",02.04.2025,residential
"3224","ул 50 лет СССР, д. 32, кв. 119","Маріуполь, ул 50 лет СССР, д. 32, кв. 119, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 119",02.04.2025,residential
"3225","ул 50 лет СССР, д. 32, кв. 121","Маріуполь, ул 50 лет СССР, д. 32, кв. 121, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 121",02.04.2025,residential
"3226","ул 50 лет СССР, д. 32, кв. 124","Маріуполь, ул 50 лет СССР, д. 32, кв. 124, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 124",02.04.2025,residential
"3227","ул 50 лет СССР, д. 32, кв. 128","Маріуполь, ул 50 лет СССР, д. 32, кв. 128, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 128",02.04.2025,residential
"3228","ул 50 лет СССР, д. 32, кв. 130","Маріуполь, ул 50 лет СССР, д. 32, кв. 130, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 130",02.04.2025,residential
"3229","ул 50 лет СССР, д. 32, кв. 133","Маріуполь, ул 50 лет СССР, д. 32, кв. 133, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 133",02.04.2025,residential
"3230","ул 50 лет СССР, д. 32, кв. 134","Маріуполь, ул 50 лет СССР, д. 32, кв. 134, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 134",02.04.2025,residential
"3231","ул 50 лет СССР, д. 32, кв. 135","Маріуполь, ул 50 лет СССР, д. 32, кв. 135, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 135",02.04.2025,residential
"3232","ул 50 лет СССР, д. 32, кв. 137","Маріуполь, ул 50 лет СССР, д. 32, кв. 137, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 137",02.04.2025,residential
"3233","ул 50 лет СССР, д. 32, кв. 139","Маріуполь, ул 50 лет СССР, д. 32, кв. 139, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 139",02.04.2025,residential
"3234","ул 50 лет СССР, д. 32, кв. 147","Маріуполь, ул 50 лет СССР, д. 32, кв. 147, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 147",02.04.2025,residential
"3235","ул 50 лет СССР, д. 32, кв. 149","Маріуполь, ул 50 лет СССР, д. 32, кв. 149, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 149",02.04.2025,residential
"3236","ул 50 лет СССР, д. 32, кв. 151","Маріуполь, ул 50 лет СССР, д. 32, кв. 151, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 151",02.04.2025,residential
"3237","ул 50 лет СССР, д. 32, кв. 152","Маріуполь, ул 50 лет СССР, д. 32, кв. 152, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 152",02.04.2025,residential
"3238","ул 50 лет СССР, д. 32, кв. 153","Маріуполь, ул 50 лет СССР, д. 32, кв. 153, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 153",02.04.2025,residential
"3239","ул 50 лет СССР, д. 32, кв. 154","Маріуполь, ул 50 лет СССР, д. 32, кв. 154, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 154",02.04.2025,residential
"3240","ул 50 лет СССР, д. 32, кв. 156","Маріуполь, ул 50 лет СССР, д. 32, кв. 156, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 156",02.04.2025,residential
"3241","ул 50 лет СССР, д. 32, кв. 159","Маріуполь, ул 50 лет СССР, д. 32, кв. 159, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 159",02.04.2025,residential
"3242","ул 50 лет СССР, д. 32, кв. 16","Маріуполь, ул 50 лет СССР, д. 32, кв. 16, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 16",02.04.2025,residential
"3243","ул 50 лет СССР, д. 32, кв. 163","Маріуполь, ул 50 лет СССР, д. 32, кв. 163, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 163",02.04.2025,residential
"3244","ул 50 лет СССР, д. 32, кв. 164","Маріуполь, ул 50 лет СССР, д. 32, кв. 164, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 164",02.04.2025,residential
"3245","ул 50 лет СССР, д. 32, кв. 17","Маріуполь, ул 50 лет СССР, д. 32, кв. 17, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 17",02.04.2025,residential
"3246","ул 50 лет СССР, д. 32, кв. 172","Маріуполь, ул 50 лет СССР, д. 32, кв. 172, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 172",02.04.2025,residential
"3247","ул 50 лет СССР, д. 32, кв. 173","Маріуполь, ул 50 лет СССР, д. 32, кв. 173, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 173",02.04.2025,residential
"3248","ул 50 лет СССР, д. 32, кв. 176","Маріуполь, ул 50 лет СССР, д. 32, кв. 176, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 176",02.04.2025,residential
"3249","ул 50 лет СССР, д. 32, кв. 177","Маріуполь, ул 50 лет СССР, д. 32, кв. 177, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 177",02.04.2025,residential
"3250","ул 50 лет СССР, д. 32, кв. 179","Маріуполь, ул 50 лет СССР, д. 32, кв. 179, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 179",02.04.2025,residential
"3251","ул 50 лет СССР, д. 32, кв. 184","Маріуполь, ул 50 лет СССР, д. 32, кв. 184, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 184",02.04.2025,residential
"3252","ул 50 лет СССР, д. 32, кв. 187","Маріуполь, ул 50 лет СССР, д. 32, кв. 187, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 187",02.04.2025,residential
"3253","ул 50 лет СССР, д. 32, кв. 191","Маріуполь, ул 50 лет СССР, д. 32, кв. 191, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 191",02.04.2025,residential
"3254","ул 50 лет СССР, д. 32, кв. 196","Маріуполь, ул 50 лет СССР, д. 32, кв. 196, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 196",02.04.2025,residential
"3255","ул 50 лет СССР, д. 32, кв. 197","Маріуполь, ул 50 лет СССР, д. 32, кв. 197, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 197",02.04.2025,residential
"3256","ул 50 лет СССР, д. 32, кв. 199","Маріуполь, ул 50 лет СССР, д. 32, кв. 199, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 199",02.04.2025,residential
"3257","ул 50 лет СССР, д. 32, кв. 20","Маріуполь, ул 50 лет СССР, д. 32, кв. 20, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 20",02.04.2025,residential
"3258","ул 50 лет СССР, д. 32, кв. 200","Маріуполь, ул 50 лет СССР, д. 32, кв. 200, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 200",02.04.2025,residential
"3259","ул 50 лет СССР, д. 32, кв. 202","Маріуполь, ул 50 лет СССР, д. 32, кв. 202, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 202",02.04.2025,residential
"3260","ул 50 лет СССР, д. 32, кв. 203","Маріуполь, ул 50 лет СССР, д. 32, кв. 203, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 203",02.04.2025,residential
"3261","ул 50 лет СССР, д. 32, кв. 206","Маріуполь, ул 50 лет СССР, д. 32, кв. 206, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 206",02.04.2025,residential
"3262","ул 50 лет СССР, д. 32, кв. 212","Маріуполь, ул 50 лет СССР, д. 32, кв. 212, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 212",02.04.2025,residential
"3263","ул 50 лет СССР, д. 32, кв. 214","Маріуполь, ул 50 лет СССР, д. 32, кв. 214, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 214",02.04.2025,residential
"3264","ул 50 лет СССР, д. 32, кв. 216","Маріуполь, ул 50 лет СССР, д. 32, кв. 216, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 216",02.04.2025,residential
"3265","ул 50 лет СССР, д. 32, кв. 23","Маріуполь, ул 50 лет СССР, д. 32, кв. 23, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 23",02.04.2025,residential
"3266","ул 50 лет СССР, д. 32, кв. 28","Маріуполь, ул 50 лет СССР, д. 32, кв. 28, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 28",02.04.2025,residential
"3267","ул 50 лет СССР, д. 32, кв. 29","Маріуполь, ул 50 лет СССР, д. 32, кв. 29, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 29",02.04.2025,residential
"3268","ул 50 лет СССР, д. 32, кв. 32","Маріуполь, ул 50 лет СССР, д. 32, кв. 32, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 32",02.04.2025,residential
"3269","ул 50 лет СССР, д. 32, кв. 33","Маріуполь, ул 50 лет СССР, д. 32, кв. 33, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 33",02.04.2025,residential
"3270","ул 50 лет СССР, д. 32, кв. 34","Маріуполь, ул 50 лет СССР, д. 32, кв. 34, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 34",02.04.2025,residential
"3271","ул 50 лет СССР, д. 32, кв. 39","Маріуполь, ул 50 лет СССР, д. 32, кв. 39, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 39",02.04.2025,residential
"3272","ул 50 лет СССР, д. 32, кв. 4","Маріуполь, ул 50 лет СССР, д. 32, кв. 4, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 4",02.04.2025,residential
"3273","ул 50 лет СССР, д. 32, кв. 41","Маріуполь, ул 50 лет СССР, д. 32, кв. 41, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 41",02.04.2025,residential
"3274","ул 50 лет СССР, д. 32, кв. 43","Маріуполь, ул 50 лет СССР, д. 32, кв. 43, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 43",02.04.2025,residential
"3275","ул 50 лет СССР, д. 32, кв. 44","Маріуполь, ул 50 лет СССР, д. 32, кв. 44, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 44",02.04.2025,residential
"3276","ул 50 лет СССР, д. 32, кв. 45","Маріуполь, ул 50 лет СССР, д. 32, кв. 45, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 45",02.04.2025,residential
"3277","ул 50 лет СССР, д. 32, кв. 46","Маріуполь, ул 50 лет СССР, д. 32, кв. 46, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 46",02.04.2025,residential
"3278","ул 50 лет СССР, д. 32, кв. 48","Маріуполь, ул 50 лет СССР, д. 32, кв. 48, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 48",02.04.2025,residential
"3279","ул 50 лет СССР, д. 32, кв. 5","Маріуполь, ул 50 лет СССР, д. 32, кв. 5, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 5",02.04.2025,residential
"3280","ул 50 лет СССР, д. 32, кв. 50","Маріуполь, ул 50 лет СССР, д. 32, кв. 50, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 50",02.04.2025,residential
"3281","ул 50 лет СССР, д. 32, кв. 51","Маріуполь, ул 50 лет СССР, д. 32, кв. 51, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 51",02.04.2025,residential
"3282","ул 50 лет СССР, д. 32, кв. 53","Маріуполь, ул 50 лет СССР, д. 32, кв. 53, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 53",02.04.2025,residential
"3283","ул 50 лет СССР, д. 32, кв. 54","Маріуполь, ул 50 лет СССР, д. 32, кв. 54, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 54",02.04.2025,residential
"3284","ул 50 лет СССР, д. 32, кв. 57","Маріуполь, ул 50 лет СССР, д. 32, кв. 57, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 57",02.04.2025,residential
"3285","ул 50 лет СССР, д. 32, кв. 6","Маріуполь, ул 50 лет СССР, д. 32, кв. 6, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 6",02.04.2025,residential
"3286","ул 50 лет СССР, д. 32, кв. 60","Маріуполь, ул 50 лет СССР, д. 32, кв. 60, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 60",02.04.2025,residential
"3287","ул 50 лет СССР, д. 32, кв. 63","Маріуполь, ул 50 лет СССР, д. 32, кв. 63, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 63",02.04.2025,residential
"3288","ул 50 лет СССР, д. 32, кв. 64","Маріуполь, ул 50 лет СССР, д. 32, кв. 64, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 64",02.04.2025,residential
"3289","ул 50 лет СССР, д. 32, кв. 67","Маріуполь, ул 50 лет СССР, д. 32, кв. 67, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 67",02.04.2025,residential
"3290","ул 50 лет СССР, д. 32, кв. 68","Маріуполь, ул 50 лет СССР, д. 32, кв. 68, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 68",02.04.2025,residential
"3291","ул 50 лет СССР, д. 32, кв. 71","Маріуполь, ул 50 лет СССР, д. 32, кв. 71, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 71",02.04.2025,residential
"3292","ул 50 лет СССР, д. 32, кв. 73","Маріуполь, ул 50 лет СССР, д. 32, кв. 73, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 73",02.04.2025,residential
"3293","ул 50 лет СССР, д. 32, кв. 74","Маріуполь, ул 50 лет СССР, д. 32, кв. 74, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 74",02.04.2025,residential
"3294","ул 50 лет СССР, д. 32, кв. 76","Маріуполь, ул 50 лет СССР, д. 32, кв. 76, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 76",02.04.2025,residential
"3295","ул 50 лет СССР, д. 32, кв. 78","Маріуполь, ул 50 лет СССР, д. 32, кв. 78, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 78",02.04.2025,residential
"3296","ул 50 лет СССР, д. 32, кв. 8","Маріуполь, ул 50 лет СССР, д. 32, кв. 8, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 8",02.04.2025,residential
"3297","ул 50 лет СССР, д. 32, кв. 80","Маріуполь, ул 50 лет СССР, д. 32, кв. 80, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 80",02.04.2025,residential
"3298","ул 50 лет СССР, д. 32, кв. 82","Маріуполь, ул 50 лет СССР, д. 32, кв. 82, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 82",02.04.2025,residential
"3299","ул 50 лет СССР, д. 32, кв. 85","Маріуполь, ул 50 лет СССР, д. 32, кв. 85, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 85",02.04.2025,residential
"3300","ул 50 лет СССР, д. 32, кв. 87","Маріуполь, ул 50 лет СССР, д. 32, кв. 87, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 87",02.04.2025,residential
"3301","ул 50 лет СССР, д. 32, кв. 88","Маріуполь, ул 50 лет СССР, д. 32, кв. 88, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 88",02.04.2025,residential
"3302","ул 50 лет СССР, д. 32, кв. 9","Маріуполь, ул 50 лет СССР, д. 32, кв. 9, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 9",02.04.2025,residential
"3303","ул 50 лет СССР, д. 32, кв. 90","Маріуполь, ул 50 лет СССР, д. 32, кв. 90, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 90",02.04.2025,residential
"3304","ул 50 лет СССР, д. 32, кв. 91","Маріуполь, ул 50 лет СССР, д. 32, кв. 91, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 91",02.04.2025,residential
"3305","ул 50 лет СССР, д. 32, кв. 92","Маріуполь, ул 50 лет СССР, д. 32, кв. 92, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 92",02.04.2025,residential
"3306","ул 50 лет СССР, д. 32, кв. 93","Маріуполь, ул 50 лет СССР, д. 32, кв. 93, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 93",02.04.2025,residential
"3307","ул 50 лет СССР, д. 32, кв. 94","Маріуполь, ул 50 лет СССР, д. 32, кв. 94, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 94",02.04.2025,residential
"3308","ул 50 лет СССР, д. 32, кв. 96","Маріуполь, ул 50 лет СССР, д. 32, кв. 96, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 96",02.04.2025,residential
"3309","ул 50 лет СССР, д. 32, кв. 98","Маріуполь, ул 50 лет СССР, д. 32, кв. 98, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 98",02.04.2025,residential
"3310","ул 50 лет СССР, д. 32, кв. 99","Маріуполь, ул 50 лет СССР, д. 32, кв. 99, 02.04.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32, кв. 99",02.04.2025,residential
"3311","ул 50 лет СССР, д. 32а, кв. 50","Маріуполь, ул 50 лет СССР, д. 32а, кв. 50, Свод до 13.01.2025",47.097133,37.543367,"ул 50 лет ссср, д. 32а, кв. 50",свод до 13.01.2025,residential
"3312","ул 50 лет СССР, д. 40, кв. 1","Маріуполь, ул 50 лет СССР, д. 40, кв. 1, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 1",26.03.2025,residential
"3313","ул 50 лет СССР, д. 40, кв. 100","Маріуполь, ул 50 лет СССР, д. 40, кв. 100, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 100",26.03.2025,residential
"3314","ул 50 лет СССР, д. 40, кв. 102","Маріуполь, ул 50 лет СССР, д. 40, кв. 102, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 102",26.03.2025,residential
"3315","ул 50 лет СССР, д. 40, кв. 103","Маріуполь, ул 50 лет СССР, д. 40, кв. 103, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 103",26.03.2025,residential
"3316","ул 50 лет СССР, д. 40, кв. 105","Маріуполь, ул 50 лет СССР, д. 40, кв. 105, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 105",26.03.2025,residential
"3317","ул 50 лет СССР, д. 40, кв. 108","Маріуполь, ул 50 лет СССР, д. 40, кв. 108, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 108",26.03.2025,residential
"3318","ул 50 лет СССР, д. 40, кв. 109","Маріуполь, ул 50 лет СССР, д. 40, кв. 109, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 109",26.03.2025,residential
"3319","ул 50 лет СССР, д. 40, кв. 112","Маріуполь, ул 50 лет СССР, д. 40, кв. 112, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 112",26.03.2025,residential
"3320","ул 50 лет СССР, д. 40, кв. 125","Маріуполь, ул 50 лет СССР, д. 40, кв. 125, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 125",26.03.2025,residential
"3321","ул 50 лет СССР, д. 40, кв. 127","Маріуполь, ул 50 лет СССР, д. 40, кв. 127, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 127",26.03.2025,residential
"3322","ул 50 лет СССР, д. 40, кв. 128","Маріуполь, ул 50 лет СССР, д. 40, кв. 128, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 128",26.03.2025,residential
"3323","ул 50 лет СССР, д. 40, кв. 133","Маріуполь, ул 50 лет СССР, д. 40, кв. 133, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 133",26.03.2025,residential
"3324","ул 50 лет СССР, д. 40, кв. 136","Маріуполь, ул 50 лет СССР, д. 40, кв. 136, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 136",26.03.2025,residential
"3325","ул 50 лет СССР, д. 40, кв. 137","Маріуполь, ул 50 лет СССР, д. 40, кв. 137, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 137",26.03.2025,residential
"3326","ул 50 лет СССР, д. 40, кв. 138","Маріуполь, ул 50 лет СССР, д. 40, кв. 138, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 138",26.03.2025,residential
"3327","ул 50 лет СССР, д. 40, кв. 139","Маріуполь, ул 50 лет СССР, д. 40, кв. 139, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 139",26.03.2025,residential
"3328","ул 50 лет СССР, д. 40, кв. 14","Маріуполь, ул 50 лет СССР, д. 40, кв. 14, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 14",26.03.2025,residential
"3329","ул 50 лет СССР, д. 40, кв. 140","Маріуполь, ул 50 лет СССР, д. 40, кв. 140, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 140",26.03.2025,residential
"3330","ул 50 лет СССР, д. 40, кв. 144","Маріуполь, ул 50 лет СССР, д. 40, кв. 144, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 144",26.03.2025,residential
"3331","ул 50 лет СССР, д. 40, кв. 152","Маріуполь, ул 50 лет СССР, д. 40, кв. 152, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 152",26.03.2025,residential
"3332","ул 50 лет СССР, д. 40, кв. 153","Маріуполь, ул 50 лет СССР, д. 40, кв. 153, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 153",26.03.2025,residential
"3333","ул 50 лет СССР, д. 40, кв. 157","Маріуполь, ул 50 лет СССР, д. 40, кв. 157, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 157",26.03.2025,residential
"3334","ул 50 лет СССР, д. 40, кв. 158","Маріуполь, ул 50 лет СССР, д. 40, кв. 158, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 158",26.03.2025,residential
"3335","ул 50 лет СССР, д. 40, кв. 160","Маріуполь, ул 50 лет СССР, д. 40, кв. 160, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 160",26.03.2025,residential
"3336","ул 50 лет СССР, д. 40, кв. 164","Маріуполь, ул 50 лет СССР, д. 40, кв. 164, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 164",26.03.2025,residential
"3337","ул 50 лет СССР, д. 40, кв. 166","Маріуполь, ул 50 лет СССР, д. 40, кв. 166, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 166",26.03.2025,residential
"3338","ул 50 лет СССР, д. 40, кв. 168","Маріуполь, ул 50 лет СССР, д. 40, кв. 168, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 168",26.03.2025,residential
"3339","ул 50 лет СССР, д. 40, кв. 173","Маріуполь, ул 50 лет СССР, д. 40, кв. 173, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 173",26.03.2025,residential
"3340","ул 50 лет СССР, д. 40, кв. 177","Маріуполь, ул 50 лет СССР, д. 40, кв. 177, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 177",26.03.2025,residential
"3341","ул 50 лет СССР, д. 40, кв. 179","Маріуполь, ул 50 лет СССР, д. 40, кв. 179, 26.03.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 179",26.03.2025,residential
"3342","ул 50 лет СССР, д. 40, кв. 180","Маріуполь, ул 50 лет СССР, д. 40, кв. 180, Свод до 13.01.2025",47.097133,37.543367,"ул 50 лет ссср, д. 40, кв. 180",свод до 13.01.2025,residential
